storage_filesystem_path, first_date, days, first_date_usage, last_date_usage, difference, maximum, minimum, average, standard_deviation, variance
/storage2/fs1/tunayilker, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/RADONC-ViewRay, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/firsztj, 2025-01-01, 31, 1.27, 1.31, 0.04, 1.31, 1.27, 1.28, 0.01, 0.0
/storage2/fs1/zhour, 2025-01-01, 31, 0.04, 0.04, 0.0, 0.04, 0.04, 0.04, 0.0, 0.0
/storage2/fs1/satochihiro, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/hartman_m, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/leejm, 2025-01-01, 31, 0.0, 0.92, 0.92, 0.92, 0.0, 0.33, 0.44, 0.2
/storage2/fs1/guozhen, 2025-01-01, 31, 0.03, 0.05, 0.02, 0.05, 0.03, 0.04, 0.01, 0.0
/storage2/fs1/f.alex, 2025-01-01, 31, 0.59, 0.65, 0.06, 0.65, 0.59, 0.65, 0.02, 0.0
/storage2/fs1/mingzhou.zhou, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/cfritz, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/RIS-Services, 2025-01-01, 31, 0.0, 0.01, 0.01, 0.01, 0.0, 0.01, 0.0, 0.0
/storage2/fs1/alirezag, 2025-01-01, 31, 2.74, 2.95, 0.21, 2.95, 2.74, 2.86, 0.11, 0.01
/storage2/fs1/matthew.brier, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/hui, 2025-01-01, 31, 0.0, 3.69, 3.69, 3.69, 0.0, 0.12, 0.65, 0.42
/storage2/fs1/oren, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/hema.adhikari, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/djoshu, 2025-01-01, 31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/syidan, 2025-01-08, 25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/sdahiya, 2025-01-10, 23, 0.0, 0.15, 0.15, 0.15, 0.0, 0.11, 0.06, 0.0
/storage2/fs1/ariela, 2025-01-13, 19, 0.0, 0.04, 0.04, 0.04, 0.0, 0.0, 0.01, 0.0
/storage2/fs1/rtriplett, 2025-01-14, 19, 0.0, 0.11, 0.11, 0.11, 0.0, 0.02, 0.04, 0.0
/storage2/fs1/cfeliciano, 2025-01-16, 17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/margotm, 2025-01-16, 17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/wbuchser, 2025-01-22, 10, 0.0, 6.44, 6.44, 6.44, 0.0, 3.44, 2.9, 8.41
/storage2/fs1/DSG, 2025-01-24, 9, 0.0, 0.93, 0.93, 0.93, 0.0, 0.1, 0.29, 0.09
/storage2/fs1/hdean, 2025-01-24, 8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/lu, 2025-01-27, 5, 0.0, 1.16, 1.16, 1.16, 0.0, 0.93, 0.47, 0.22
/storage2/fs1/bol, 2025-01-28, 5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/aoestreich, 2025-01-30, 2, 0.0, 0.14, 0.14, 0.14, 0.0, 0.07, 0.07, 0.01
/storage2/fs1/x.cui, 2025-01-31, 2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
/storage2/fs1/rpokorne2, 2025-01-29, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
